Sales Rep. Y3$Ch.$Mchd.$aktivní návštěva a/n$Customer No.$$City (M)$StrHousNo. (M)$kontaktní osoba jméno$kontaktní osoba tel.$kontaktní osoba e-mail$letáky a/n$GPS
53591071$TT$KAM TT CZ3 HO$$53508376$Stavebniny DEK a.s.$SVITAVY$OLOMOUCKÁ ULICE$$$$$49.7572396, 16.4824445
53591071$TT$KAM TT CZ3 HO$$53508379$Stavebniny DEK a.s.$VALAŠSKÉ MEZIŘÍČÍ$JIRÁSKOVA 248/15$$$$$49.4785431, 17.9596825
53591071$TT$KAM TT CZ3 HO$$53508380$Stavebniny DEK a.s.$ZLÍN - PŘÍLUKY$CECILKA 463$$$$$49.2239628, 17.7215547
53591071$TT$KAM TT CZ3 HO$$53508381$Stavebniny DEK a.s.$ZNOJMO$DRUŽSTEVNÍ 26/3848$$$$$48.8524578, 16.0697368
53591066$TT$KAM TT CZ1 LU$$53508456$WOODCOTE CZ, a.s.$PRAHA 22 - UHŘÍNĚVES$FRANTIŠKA DIVIŠE 944$$$$$50.0376846, 14.5761611
53591071$TT$KAM TT CZ3 HO$$53508463$PRO-DOMA, SE$TVAROŽNÁ$U ROHLENKY$$$$$49.1835840, 16.7606269
53591066$TT$KAM TT CZ1 LU$$53508474$WOODCOTE CZ, a.s.$SUŠICE$PRAŽSKÁ 57$$$$$49.2468999, 13.5393979
53590550$TT$KAM TT CZ1 LU$$53508614$Petr Krabec$DOMAŽLICE$KOSMONAUTŮ 159$$$$$49.4391820, 12.9151498
53590550$TT$KAM TT CZ1 LU$$53508625$Fabory CZ Holding s.$PRAHA 9 - HLOUBĚTÍN$PODĚBRADSKÁ 51/186$$$$$50.1039398, 14.5213785
53591071$TT$KAM TT CZ3 HO$$53508673$Stavebniny DEK a.s.$FRÝDEK MÍSTEK$JANA ČAPKA 1291$$$$$49.6818598, 18.3668619
53591071$TT$KAM TT CZ3 HO$$53508726$STAVMAT STAVEBNINY a$LANŠKROUN - ŽICHLINSKÉ PŘEDMĚSTÍ$DOBROVSKÉHO 981$$$$$49.9179631, 16.6231659
53590550$TT$KAM TT CZ1 LU$$53508750$Vladimír Škopek$PLZEŇ - KŘIMICE$CHEBSKÁ 537/17$$$$$49.7520780, 13.3204574
53591071$TT$KAM TT CZ3 HO$$53508751$Stavebniny DEK a.s.$BLANSKO$PRAŽSKÁ 1602/7$$$$$49.3720811, 16.6451195
53591093$TT$KAM TT CZ2 SL$$53508752$Stavebniny DEK a.s.$JIČÍN$HRADECKÁ 805$$$$$50.4335991, 15.3752889
53591066$TT$KAM TT CZ1 LU$$53508753$Stavebniny DEK a.s.$LOVOSICE$SVATOPLUKA ČECHA 493/31$$$$$50.5079727, 14.0553939
53591093$TT$KAM TT CZ2 SL$$53508754$Stavebniny DEK a.s.$PARDUBICE - STARÉ HRADIŠTĚ$FÁBLOVKA 404$$$$$50.0628391, 15.7722461
53591071$TT$KAM TT CZ3 HO$$53508755$Stavebniny DEK a.s.$ZLÍN - LOUKY$U DŘEVNICE 436$$$$$49.2169264, 17.6225421
53590550$TT$KAM TT CZ2 SL$$53508774$CRAMO s.r.o.$PRAHA - ŘEPY$SLÁNSKÁ 285/13$$$$$50.0699862, 14.3104818
53590550$TT$KAM TT CZ2 SL$$53508849$DKNV stavební, s.r.o$PRAHA 4$LIBUŠSKÁ 248$$$$$50.0125899, 14.4592852
53590550$TT$KAM TT CZ2 SL$$53508852$DKNV stavební, s.r.o$ŘÍČANY$ČERNOKOSTELECKÁ 1794$$$$$50.0072127, 14.6516032
53590550$TT$KAM TT CZ2 SL$$53508858$DKNV stavební s.r.o.$PRAHA 4$LIBUŠSKÁ 248$$$$$50.0125899, 14.4592852
53591066$TT$KAM TT CZ1 LU$$53508903$Stavebniny DEK a.s.$PRAHA 5 - ZLIČÍN$DO BLATIN 373 (AREÁL PHL)$$$$$50.0631970, 14.2965640
53591066$TT$KAM TT CZ1 LU$$53509065$STAVMAT STAVEBNINY a$SLANÝ - KVÍC$SLANÝ - KVÍC 5$$$$$50.2125070, 14.0640330
53591066$TT$KAM TT CZ1 LU$$53509093$VERSICO s.r.o.$LOUNY$5. KVĚTNA 2910$$$$$50.3503947, 13.8244168
53590550$TT$KAM TT CZ2 SL$$53509115$GIENGER Tábor spol.$TÁBOR$VOŽICKÁ 2604$$$$$49.4149738, 14.6924100
53591071$TT$KAM TT CZ3 HO$$53509117$Stavebniny DEK a.s.$BŘECLAV$LIDICKÁ 3116$$$$$48.7791958, 16.9025489
53590550$TT$KAM TT CZ1 LU$$53509130$PechaSan spol. s r.o$STRAKONICE$PÍSECKÁ 115$$$$$49.2636399, 13.9157877
53590550$TT$KAM TT CZ3 HO$$53509131$Technická Zařízení B$NAPAJEDLA$KVÍTKOVICKÁ 1633$$$$$49.1909813, 17.5338884
53590550$TT$KAM TT CZ3 HO$$53509133$G-System spol. s r.o$BRNO - LESNÁ$DUSÍKOVA 900/3C$$$$$49.2361615, 16.6224319
53590550$TT$KAM TT CZ1 LU$$53509194$STAVIMEX Praha, a.s.$PRAHA 8$VOCTÁŘOVA 109/12$$$$$50.1027424, 14.4684635
53591066$TT$KAM TT CZ1 LU$$53509218$STAVMAT STAVEBNINY a$PRAHA 10$ČERNOKOSTELECKÁ 1180/98$$$$$50.0771162, 14.5128870
53591071$TT$KAM TT CZ3 HO$$53509224$Stavebniny DEK a.s.$HAVÍŘOV$U SKLENÍKŮ 6$$$$$49.7907645, 18.4355202
53591071$TT$KAM TT CZ3 HO$$53509243$Gienger, spol s r.o.$ŠUMPERK$NÁM. JANA ZAJÍCE 2817/12$$$$$49.9711294, 16.9758297
53591071$TT$KAM TT CZ3 HO$$53509244$Gienger, spol s r.o.$SVITAVY$V ZAHRÁDKÁCH 1703/4$$$$$49.7558697, 16.4831023
53591071$TT$KAM TT CZ3 HO$$53509245$Gienger, spol s r.o.$VYŠKOV$HYBEŠOVA 732$$$$$49.2814877, 17.0080547
53591071$TT$KAM TT CZ3 HO$$53509249$Gienger, spol s r.o.$HOLASICE$BRNĚNSKÁ 289$$$$$49.0727266, 16.6030397
53591071$TT$KAM TT CZ3 HO$$53509250$Gienger, spol s r.o.$BRUNTÁL$KRNOVSKÁ 1020/16$$$$$49.9976302, 17.4773945
53591071$TT$KAM TT CZ3 HO$$53509254$Gienger, spol s r.o.$OPAVA$KRNOVSKÁ 159/110$$$$$49.9467803, 17.8845558
53591071$TT$KAM TT CZ3 HO$$53509263$Stavebniny DEK a.s.$ÚSTÍ NAD ORLICÍ$LETOHRADSKÁ 100$$$$$49.9797347, 16.4057215
53591066$TT$KAM TT CZ1 LU$$53509264$Stavebniny DEK a.s.$MĚLNÍK$NA PRŮHONĚ 3412$$$$$50.3662939, 14.4785405
53591066$TT$KAM TT CZ1 LU$$53509300$Stavebniny DEK a.s.$CHEB$NA NÁVRŠÍ 1351/27$$$$$50.0703658, 12.3883352
53591066$TT$KAM TT CZ1 LU$$53509312$Stavebniny DEK a.s.$PÍSEK$NÁDRAŽNÍ 732$$$$$49.2951910, 14.1460351
53591066$TT$KAM TT CZ1 LU$$53509340$MONTAKO - obchod s.r$KRALUPY NAD VLTAVOU$VODÁRENSKÁ 732, LOBEČEK$$$$$50.2457640, 14.3237331
53590550$TT$KAM TT CZ1 LU$$53509361$Klapro s.r.o.$PRAHA 10$JAHODOVÁ 2702/127$$$$$50.0579606, 14.5099655
53591066$TT$KAM TT CZ1 LU$$53509362$PRO-DOMA, SE$PRAHA 9$BUDČICKÁ 1479$$$$$50.0811141, 14.6403955
53591093$TT$KAM TT CZ2 SL$$53509364$PRO-DOMA, SE$KOLÍN$HAVLÍČKOVA 290$$$$$50.0144972, 15.2214367
